Long,Lat,Mag_nT,Easting,Northing,Heading,Dir,Dist
-116.61032706094656,36.76699383767608,48064.6,534777.1505827941,4069095.534679767,359.44683820807165,NS,2.175369937520703
-116.61032728953089,36.767013455512384,48070.2,534777.1213230805,4069097.7107959543,359.2296564445567,NS,2.176312888972839
-116.6103276206032,36.76703308172922,48075.4,534777.0829128056,4069099.8878045646,358.9892009099351,NS,2.1773474316663526
-116.61032803241348,36.76705275096086,48080.2,534777.0372774665,4069102.0695554637,358.8017279590531,NS,2.182228120580287
-116.61032848744048,36.76707244265047,48085.0,534776.987775024,4069104.2537819254,358.70169342757737,NS,2.184787341537187
-116.61032895278264,36.76709214821714,48089.4,534776.9373457322,4069106.43954402,358.67832227645675,NS,2.1863437626623274
-116.61032939048812,36.767111868081614,48093.1,534776.8893764971,4069108.6269022143,358.7436926209953,NS,2.187884118620215
-116.61032976203563,36.76713157889464,48096.5,534776.8473157838,4069110.813280381,358.8979014851818,NS,2.186782703138885
-116.61033004749164,36.76715127748471,48100.7,534776.8129440323,4069112.9983339426,359.0987891906475,NS,2.1853238856755794
-116.61033023176418,36.767170951979125,48104.5,534776.7876135135,4069115.180751353,359.33501875378295,NS,2.182564406497216
-116.61033030983135,36.76719059880741,48108.0,534776.771774023,4069117.3601383623,359.58358934097856,NS,2.1794445681164882
-116.6103303174155,36.76721019376072,48111.3,534776.7622483682,4069119.533796514,359.7489134533871,NS,2.1736790237547843
-116.6103302943823,36.76722977760992,48114.7,534776.7554602346,4069121.7062340234,359.82097061891506,NS,2.1724481148086885
-116.61033026065698,36.767249372943965,48117.7,534776.7496211517,4069123.8799494337,359.84609116774493,NS,2.1737232528116883
-116.61033022476109,36.767268995695055,48119.8,534776.7439633986,4069126.0567070027,359.8510791241275,NS,2.1767649216649434
-116.61033019338444,36.76728865489728,48121.5,534776.7378858478,4069128.2375064464,359.84032593591724,NS,2.1808079123211117
-116.61033016714153,36.76730835381686,48123.8,534776.7313321864,4069130.4227098655,359.8281642747494,NS,2.1852132466146323
-116.61033014630335,36.767328092530576,48126.6,534776.724278193,4069132.6123256763,359.8154184625009,NS,2.189627173181339
-116.61033014396612,36.76734786961486,48129.3,534776.7155557118,4069134.8061912064,359.77220175094476,NS,2.193882869764626
-116.61033018145912,36.767367693595176,48131.4,534776.7032573223,4069137.0052444306,359.6795718918787,NS,2.199087613794133
-116.61033027485291,36.76738755170853,48133.0,534776.6859545403,4069139.20806372,359.5499603613988,NS,2.2028872433747337
-116.61033043817072,36.76740743769372,48134.4,534776.6623986656,4069141.4139494225,359.38818185208373,NS,2.2060114715939743
-116.61033069074352,36.767427338074725,48136.0,534776.6308705605,4069143.621399628,359.181723541373,NS,2.2076753454692772
-116.610331036406,36.76744726268869,48137.8,534776.591023558,4069145.8315041726,358.9670996590423,NS,2.210463725528248
-116.61033147164429,36.76746714706599,48138.4,534776.5432003739,4069148.0371127427,358.75787690699633,NS,2.206126973017697
-116.61033200086256,36.76748690641082,48137.8,534776.4870462524,4069150.228817368,358.5323339694652,NS,2.192423875478326
-116.61033263783564,36.767506342639166,48137.3,534776.4214212897,4069152.384639658,358.2564088643181,NS,2.1568208971194625
-116.61033337347236,36.76752528344224,48136.1,534776.3472146671,4069154.4854687657,357.9770085421338,NS,2.102139282382297
-116.61033416408507,36.7675434904818,48134.5,534776.2684329968,4069156.5048817853,357.7659006337076,NS,2.0209491569620983
-116.61033492528703,36.767560714109926,48133.3,534776.1927202623,4069158.4152160273,357.73037052572215,NS,1.9118340237797404
