Long,Lat,Mag_nT,Easting,Northing,Heading,Dir,Dist
-116.61146962228796,36.76525439987459,48335.2,534675.9631218463,4068902.165024613,179.0658488810575,NS,2.199578401742799
-116.6114693253704,36.76523455441635,48336.1,534675.9985568762,4068899.963683651,179.07778832822046,NS,2.201626142924527
-116.61146904168923,36.76521468985269,48336.7,534676.0328191759,4068897.760218545,179.10916357488887,NS,2.2037314669410533
-116.61146877557752,36.765194807399126,48337.3,534676.065521476,4068895.5547625613,179.1504856649612,NS,2.2056984235591863
-116.6114685275286,36.765174897193695,48338.5,534676.0966241828,4068893.3462215406,179.19316145035617,NS,2.20876001836094
-116.6114682970346,36.76515495203683,48339.8,534676.126175866,4068891.1337970183,179.2347372647584,NS,2.2126218765764167
-116.61146808400548,36.76513496975386,48340.2,534676.1541855383,4068888.917247794,179.27601400555844,NS,2.216726190834943
-116.61146787770664,36.76511498106553,48340.4,534676.1815974228,4068886.6999855945,179.29169167213195,NS,2.217431638912568
-116.61146767316124,36.765095013203975,48341.1,534676.2088434452,4068884.485033073,179.29524297047405,NS,2.2151200911457445
-116.61146747167152,36.76507509273653,48342.0,534676.2357954137,4068882.275336861,179.30119015112334,NS,2.2098605741726276
-116.6114672757242,36.76505524197277,48342.6,534676.2622213479,4068880.07337085,179.31242271379259,NS,2.2021245749147207
-116.61146708331216,36.76503545100046,48343.0,534676.2883048415,4068877.878036207,179.3192820118772,NS,2.1954895909445282
-116.61146688614292,36.76501570309089,48343.8,534676.3147935292,4068875.6874802257,179.30720051993615,NS,2.190716129043469
-116.61146666080462,36.764995984394574,48344.6,534676.3437831515,4068873.5001750696,179.24067030348795,NS,2.187497255834084
-116.61146637431058,36.76497628959319,48345.1,534676.3782201551,4068871.3155427296,179.09690453111278,NS,2.1849037434426437
-116.61146601465482,36.76495658134446,48345.2,534676.4191928913,4068869.1294451905,178.92626472848826,NS,2.1864814692250834
-116.61146557999844,36.76493687401921,48345.3,534676.4668590133,4068866.9434772697,178.75083487895125,NS,2.18648755084737
-116.6114650757746,36.76491718789784,48345.8,534676.5207244875,4068864.7598866946,178.58689693360745,NS,2.1842548590005997
-116.61146452016752,36.764897562310125,48346.3,534676.5791486711,4068862.583029714,178.46262029463594,NS,2.1776408564033956
-116.61146394485604,36.76487799648307,48346.0,534676.6393045841,4068860.412809104,178.41223625490855,NS,2.1710541745593095
-116.61146337019748,36.764858493629696,48346.2,534676.6993738916,4068858.2495739073,178.40940384130104,NS,2.1640690466252135
-116.61146280483707,36.76483903653756,48346.7,534676.7585927594,4068856.091411625,178.42822754889679,NS,2.158974597142529
-116.61146225562896,36.76481960124725,48346.4,534676.81636024,4068853.935661967,178.4650161376317,NS,2.156523514898967
-116.6114617184708,36.76480016738071,48346.8,534676.8730516427,4068851.7800658895,178.49348884845477,NS,2.156341430345054
-116.6114611906074,36.76478072053816,48347.5,534676.9289193515,4068849.6230270285,178.51636031495696,NS,2.1577622317024696
-116.611460672222,36.76476125550503,48348.0,534676.9839493589,4068847.463966868,178.53996441182645,NS,2.159761347679327
-116.61146017966117,36.764741760428784,48348.3,534677.0366880706,4068845.3015646883,178.60289324738406,NS,2.163045204767715
-116.61145974293773,36.764722253399086,48348.4,534677.084448691,4068843.1378162974,178.73551024193404,NS,2.1642754391006083
-116.61145939134002,36.76470274211872,48348.8,534677.1246137626,4068840.9735655533,178.936802979736,NS,2.16462341206492
-116.61145914852573,36.7646832430376,48348.9,534677.1550644232,4068838.8106286647,179.19342117977232,NS,2.1631512260937447
-116.6114590366371,36.7646637616657,48349.1,534677.1738219878,4068836.6496088314,179.50268744441104,NS,2.1611012392098927
-116.6114590426306,36.76464435388035,48349.4,534677.1820254255,4068834.4967092252,179.78168044632636,NS,2.1529152353413523
