Long Lat Mag_nT
-116.61203544974776 36.75472880334318 48916.8
-116.61202055989912 36.75472945354508 48918.2
-116.6120056493466 36.75473011337873 48920.1
-116.61199078333534 36.75473078005167 48922.6
-116.61197585288434 36.75473146094384 48924.8
-116.61196092529832 36.754732155011126 48926.5
-116.6119458869484 36.7547328644455 48928.4
-116.61193097819547 36.75473356993688 48930.4
-116.61191614330065 36.75473426270225 48932.2
-116.611901262702 36.75473493676744 48934.3
-116.61188638346054 36.754735579421165 48935.8
-116.61187146564896 36.754736176208525 48937.3
-116.61185662873982 36.75473672719695 48939.2
-116.61184181506766 36.75473724211365 48941.5
-116.6118270914022 36.75473773215162 48944.1
-116.611812367185 36.754738218048 48946.3
-116.611797704854 36.75473872339144 48947.8
-116.6117830538751 36.75473927258621 48949.6
-116.6117685568395 36.75473987256804 48951.2
-116.6117541274267 36.75474054072965 48952.4
-116.61173981054576 36.754741249613296 48953.8
-116.61172548610672 36.75474198118939 48955.6
-116.6117111969056 36.75474271057656 48957.8
-116.6116968882032 36.754743422409206 48960.2
-116.61168267112367 36.75474410737796 48961.7
-116.61166849161197 36.754744766742654 48963.3
-116.61165441702391 36.75474540012515 48965.9
-116.61164037933648 36.75474601219965 48968.2
-116.61162644568968 36.754746604874896 48969.7
-116.61161257229745 36.75474718040143 48971.4
-116.61159887256912 36.754747734335616 48973.1
-116.61158532576376 36.75474826837885 48974.9
-116.6115719620262 36.75474879231204 48976.3
-116.6115586711992 36.75474932175896 48977.5
-116.61154551263505 36.75474986480207 48978.7
-116.6115324383167 36.754750434935055 48980.2
-116.61151953164472 36.75475102432643 48981.7
-116.61150674384416 36.754751636098014 48982.7
-116.61149413087392 36.754752268424426 48984.4
-116.61148157853052 36.75475292923832 48986.3
-116.6114691009796 36.75475360520859 48987.3
-116.61145663295268 36.754754288166936 48988.8
-116.61144424426642 36.75475496279277 48990.5
-116.61143187139676 36.754755618419175 48992.3
-116.61141954891288 36.75475624242984 48994.2
-116.61140717789372 36.754756832303805 48995.6
-116.61139480964296 36.75475738759037 48996.4
-116.6113824277176 36.75475791252706 48997.4
-116.61137013881888 36.75475841622966 48999.2
-116.61135789889184 36.7547589101796 49000.9
-116.61134575238717 36.754759398888325 49002.7
-116.61133357810644 36.75475988576377 49004.3
-116.61132138667068 36.7547603586762 49005.5
-116.61130909881072 36.75476080646312 49006.6
-116.61129676546405 36.7547612145862 49007.9
-116.61128433731886 36.754761564447726 49009.2
-116.61127186010182 36.754761861839526 49011.0
-116.61125921773544 36.7547621098279 49011.8
-116.61124643357792 36.75476230531408 49013.0
-116.61123346653062 36.75476243381264 49014.5
-116.61122044785614 36.75476250475826 49016.4
-116.61120733159132 36.75476252664657 49018.9
-116.61119417809007 36.75476250925396 49020.7
-116.61118090416804 36.75476245938537 49021.9
-116.61116757649816 36.754762396793375 49023.5
-116.61115413810536 36.7547623373663 49025.1
-116.61114070592552 36.7547622963434 49026.4
-116.61112719209288 36.75476229380165 49027.9
-116.6111136588938 36.75476233367752 49029.1
-116.61109999575903 36.75476242034853 49031.0
-116.61108626221952 36.75476255205024 49032.3
-116.61107236297023 36.754762731418325 49032.9
-116.61105842352312 36.75476294415292 49034.2
-116.61104440209556 36.7547631857069 49035.7
-116.61103032707663 36.75476345169294 49037.2
-116.61101620289053 36.754763748608525 49038.6
-116.61100205743834 36.75476407859267 49039.8
-116.61098790010368 36.75476444729425 49040.8
-116.6109737537158 36.75476485732684 49042.3
-116.61095958282444 36.754765323171135 49044.2
-116.61094538375504 36.754765835294094 49045.2
-116.6109311485933 36.754766389055945 49046.9
-116.61091687812052 36.75476697685709 49048.5
-116.61090254649056 36.7547675980108 49050.2
-116.61088817548028 36.75476824320351 49052.1
-116.61087378321449 36.75476891114655 49053.3
-116.6108593931868 36.75476960150766 49054.5
-116.6108450057426 36.75477032029678 49055.9
-116.61083063570008 36.75477106697648 49057.6
-116.61081629658985 36.75477184672929 49059.1
-116.61080201729963 36.75477266471172 49060.8
-116.61078779209306 36.75477353982942 49062.3
-116.61077362974645 36.75477446415682 49063.2
-116.61075953895204 36.75477542963652 49064.4
-116.6107455310768 36.754776425798354 49066.0
-116.61073159975427 36.75477744254509 49067.6
-116.61071774202932 36.754778456680256 49068.8
-116.6107039442971 36.75477945262035 49069.3
-116.61069017552389 36.75478041831457 49070.3
-116.61067644448072 36.7547813384066 49071.9
-116.61066271933989 36.754782217718606 49073.8
-116.61064893203036 36.75478305330629 49075.2
-116.61063516189265 36.7547838332861 49076.3
-116.6106214281268 36.754784531346296 49077.4
-116.61060777292032 36.75478514933855 49078.8
-116.61059409572236 36.75478568899712 49079.7
-116.61058043350162 36.75478615582568 49080.8
-116.61056677492088 36.75478656126879 49081.8
-116.61055318935864 36.75478693849843 49082.8
-116.61053960490696 36.754787307793215 49084.2
-116.61052607032804 36.75478767872287 49085.5
-116.61051246796312 36.754788064294985 49086.5
-116.61049886446952 36.754788462508834 49087.0
-116.61048521579654 36.75478887022816 49087.9
-116.61047164475636 36.754789278786845 49089.3
-116.61045811869496 36.754789689125616 49091.1
-116.610444641117 36.75479010542544 49092.4
-116.61043126518562 36.75479053238169 49093.2
-116.6104179050404 36.754790979044046 49094.1
-116.61040464255012 36.75479146359921 49095.6
-116.6103488614658 36.75484875788301 49095.3
-116.61034914462844 36.75485449356009 49093.5
-116.61034935394704 36.754860504351406 49093.5
-116.61034952529732 36.75486677700748 49094.4
-116.61034971464508 36.7548732235751 49096.4
-116.6103499531482 36.75487984565123 49096.8
-116.6103502497301 36.75488657441903 49098.7
-116.61035062056352 36.75489352281477 49099.1
-116.61035104092724 36.75490062512243 49098.7
-116.6103514973336 36.754907910435605 49098.1
-116.61035197382692 36.75491533680135 49097.1
-116.6103524589896 36.754922993790224 49097.9
-116.61035293322291 36.75493084639896 49098.3
-116.61035338760604 36.75493898428248 49096.7
-116.61035381244126 36.75494741231144 49097.4
-116.6103541948752 36.75495619434192 49098.6
-116.61035454016512 36.75496523116979 49097.3
-116.6103548485402 36.754974564021005 49096.9
-116.61035511065552 36.75498417984456 49097.8
-116.61035529111469 36.7549941664929 49099.4
-116.61035537668268 36.75500444479368 49100.1
-116.61035534790176 36.75501505255009 49098.8
-116.61035519073444 36.75502593180603 49099.0
-116.61035486979964 36.75503705110084 49099.2
-116.61035442097194 36.7550483301718 49099.3
-116.6103538566288 36.75505982335642 49099.8
-116.61035320047372 36.755071466936 49101.5
-116.610352466091 36.75508326232058 49101.6
-116.61035169426124 36.75509508603589 49100.6
-116.61035089439406 36.75510697286303 49100.3
-116.61035007101287 36.75511887298921 49101.3
-116.6103492045561 36.7551308701325 49103.4
-116.61034829821084 36.75514290701128 49103.7
-116.61034734538224 36.75515503684412 49103.6
-116.61034635062072 36.75516718330106 49104.7
-116.610345297989 36.75517939386131 49106.0
-116.610344195188 36.755191630487175 49106.4
-116.61034303447974 36.75520399659511 49106.2
-116.61034182598812 36.7552164525448 49105.3
-116.61034057354476 36.75522905132043 49104.6
-116.61033931319356 36.75524168649661 49104.7
-116.61033805431222 36.75525441234296 49104.6
-116.61033680749624 36.75526717643898 49104.7
-116.610335559731 36.755280107826735 49105.1
-116.61033431136292 36.75529314038516 49104.8
-116.61033305815936 36.75530633152946 49104.4
-116.61033181022576 36.75531958067533 49104.3
-116.61033056251956 36.75533296834342 49104.2
-116.61032931997154 36.75534647376463 49103.9
-116.61032809146332 36.75536004148676 49103.3
-116.610326869806 36.7553737743349 49103.2
-116.61032566321931 36.75538764265056 49103.2
-116.61032446967845 36.75540167376794 49103.0
-116.61032330539176 36.755415744679446 49101.8
-116.61032217558308 36.75542988364767 49101.2
-116.61032110837344 36.755444048719255 49100.4
-116.61032010100423 36.75545831659473 49099.3
-116.61031916889486 36.75547262028765 49098.5
-116.6103183166824 36.75548699774437 49097.6
-116.61031756791708 36.75550140295921 49097.1
-116.61031690147132 36.755515891024174 49097.2
-116.61031631396608 36.75553042787355 49096.6
-116.61031578941363 36.755545144027984 49095.7
-116.61031531926386 36.75556004970113 49093.8
-116.61031486578668 36.755575188776255 49091.8
-116.61031440442596 36.755590443380925 49090.5
-116.61031391375084 36.75560587865639 49087.6
-116.6103133745202 36.7556214915934 49085.9
-116.61031279554948 36.75563717444328 49085.4
-116.61031217254242 36.75565309292996 49084.2
-116.6103115118756 36.75566904193991 49085.3
-116.61031080353338 36.75568505425496 49084.9
-116.6103100594526 36.75570111039338 49083.9
-116.61030928610684 36.75571719563689 49082.8
-116.61030849297563 36.75573330115242 49080.9
-116.61030769042416 36.755749419702965 49079.2
-116.6103068976206 36.75576555118642 49078.1
-116.61030613239656 36.755781695835175 49076.6
-116.61030540716284 36.755797842331454 49075.4
-116.61030474280736 36.75581400914627 49074.4
-116.61030414233592 36.75583018190747 49072.6
-116.61030361267068 36.75584636125948 49070.6
-116.61030315512971 36.755862536712 49069.0
-116.61030277316766 36.75587873829837 49067.4
-116.610302435666 36.75589494259832 49065.7
-116.61030212366856 36.75591114437447 49063.0
-116.61030182265516 36.755927335496416 49061.3
-116.61030152825928 36.755943513833934 49059.4
-116.61030124168744 36.75595968594877 49058.7
-116.6103009652032 36.75597586253932 49057.4
-116.6103006989496 36.755992049975205 49056.1
-116.61030044712324 36.75600825545524 49054.6
-116.61030021241456 36.756024466504535 49052.4
-116.6102999977157 36.756040673232434 49049.7
-116.61029980142052 36.75605687344658 49048.3
-116.61029961212932 36.756073149106975 49047.2
-116.61029940861005 36.75608938412344 49045.6
-116.610299172466 36.75610559291943 49043.9
-116.6102988896508 36.7561219278176 49041.5
-116.61029853758473 36.75613831605849 49038.6
-116.61029811681004 36.756154820634414 49035.2
-116.61029763166624 36.756171301606976 49032.7
-116.6102970918582 36.75618775539422 49029.7
-116.6102965021948 36.756204290052096 49026.7
-116.6102958908104 36.75622084942898 49027.1
-116.61029527147222 36.75623751061544 49025.8
-116.61029466055489 36.75625415213145 49022.1
-116.61029406628256 36.75627086595132 49019.2
-116.61029349400192 36.75628756834052 49017.1
-116.61029294014322 36.75630437878569 49014.4
-116.61029240596778 36.75632121040154 49012.8
-116.61029189095332 36.75633812500696 49011.3
-116.61029139481973 36.75635497839591 49008.9
-116.61029091395552 36.756371837724096 49005.9
-116.61029044925168 36.756388696819805 49003.4
-116.61029000741476 36.75640549152576 49001.4
-116.6102895834222 36.75642234805734 48999.5
-116.61028918188416 36.75643919364988 48997.0
-116.610288805528 36.75645608500015 48992.9
-116.61028846293084 36.756472892783925 48990.9
-116.61028814466164 36.756489680842925 48987.8
-116.61028784696944 36.75650637952758 48984.4
-116.61028756481898 36.75652311504086 48983.6
-116.610287300869 36.75653980773546 48980.4
-116.61028704284313 36.7565565054862 48977.8
-116.6102867742316 36.75657305146122 48975.9
-116.6102864716988 36.75658949870376 48973.7
-116.61028609624788 36.75660571038568 48973.0
-116.61028563206013 36.756621832174766 48971.4
-116.61028506839776 36.75663779643335 48968.8
-116.6102844019048 36.756653694935466 48966.0
-116.61028363119917 36.75666935603349 48964.2
-116.61028279116827 36.75668491226535 48962.0
-116.61028191256582 36.75670032414576 48957.7
-116.61028101526828 36.756715733151765 48953.1
-116.61028012780724 36.75673107993352 48951.2
-116.61027926366972 36.75674643876776 48948.7
-116.61027844034562 36.75676168325754 48947.5
-116.61027766577696 36.75677685755124 48948.1
-116.61027696839024 36.75679192353565 48946.4
-116.61027635143355 36.75680701726911 48944.4
-116.61027583402364 36.75682210280751 48942.4
-116.61027542295696 36.75683724688027 48940.9
-116.61027514536843 36.75685242711784 48938.4
-116.61027497331868 36.75686770189669 48936.1
-116.6102748922957 36.75688303170477 48933.8
-116.61027488114624 36.75689854467632 48931.1
-116.61027491968126 36.75691421648156 48927.8
-116.6102749656566 36.7569299836088 48923.5
-116.61027499247156 36.75694587047754 48920.6
-116.61027498421798 36.75696171522883 48918.3
-116.61027493240076 36.75697751690247 48916.3
-116.61027485869442 36.75699319721877 48913.3
-116.61027478261316 36.757008870181934 48911.3
-116.61027472424593 36.757024465058 48910.7
-116.61027470713032 36.75704005995482 48909.6
-116.61027473463812 36.757055549069854 48907.6
-116.61027480715218 36.757071007238586 48904.1
-116.61027491463364 36.75708637989168 48900.7
-116.61027504747696 36.75710180191268 48898.2
-116.61027518766431 36.75711719689705 48895.7
-116.61027532913737 36.75713261125144 48893.8
-116.61027546826892 36.75714790875537 48892.0
-116.61027560594816 36.75716313547838 48889.5
-116.61027574282346 36.75717825145623 48886.9
-116.61027588034312 36.75719339898637 48883.7
-116.61027601610182 36.75720854214087 48882.4
-116.61027614100662 36.75722376909686 48880.5
-116.61027624362448 36.757238970983 48877.5
-116.61027631158017 36.75725421196672 48873.5
-116.610276330716 36.75726944326685 48870.6
-116.61027627579676 36.75728476062119 48867.2
-116.61027615266453 36.75730010925401 48864.4
-116.61027596480083 36.757315555944345 48863.5
-116.61027572453536 36.75733099418199 48863.6
-116.61027543624463 36.75734649047703 48861.8
-116.61027511392513 36.75736206970189 48858.1
-116.61027475554192 36.75737769012036 48855.4
-116.61027435517286 36.757393495954894 48853.2
-116.61027390886144 36.75740942998216 48849.9
-116.61027342178912 36.75742553375529 48847.1
-116.61027289327312 36.757441656287845 48846.6
-116.61027231088292 36.7574578448028 48844.2
-116.6102716514445 36.75747396942035 48841.5
-116.61027091442732 36.75749012621431 48840.6
-116.61027010600505 36.75750621468632 48839.5
-116.6102692360631 36.75752227938303 48837.1
-116.61026832452248 36.757538139031645 48835.6
-116.61026739578372 36.75755389457699 48833.7
-116.61026647090344 36.757569503537184 48831.3
-116.61026556217146 36.757585108708376 48828.7
-116.61026470566772 36.75760069061758 48826.8
-116.61026391065344 36.75761633137725 48824.6
-116.6102631963964 36.757631915498806 48822.8
-116.61026256628746 36.75764749294212 48822.7
-116.6102620385862 36.75766305191546 48820.2
-116.61026158988004 36.75767870604388 48817.0
-116.61026121516944 36.75769440753804 48813.5
-116.610260900345 36.75771016907483 48809.4
-116.61026063368531 36.757726118430114 48805.8
-116.6102603931552 36.75774212020979 48803.6
-116.61026016594651 36.75775824256815 48801.5
-116.61025994373874 36.7577744167548 48798.3
-116.61025971640538 36.75779078488218 48794.7
-116.61025947800864 36.75780725479952 48792.3
-116.6102592223238 36.757823880426095 48790.0
-116.61025894887706 36.75784051503729 48788.9
-116.61025865581055 36.75785719970305 48787.7
-116.61025834979436 36.757873838820046 48785.3
-116.61025802418888 36.75789054987896 48783.0
-116.6102576696437 36.757907261899526 48781.7
-116.61025726146268 36.75792399867092 48781.4
-116.61025680150152 36.75794061004164 48778.9
-116.61025628572088 36.75795713999398 48776.7
-116.610255715119 36.75797359246713 48774.8
-116.61025508823076 36.757989883438434 48772.7
-116.61025441827027 36.75800619352478 48770.0
-116.61025372018344 36.758022479270174 48766.3
-116.61025300530876 36.758038822974825 48763.7
-116.61025229694609 36.7580551129664 48762.0
-116.61025160762512 36.7580714247279 48758.4
-116.61025095248708 36.758087691428166 48755.7
-116.61025033498476 36.75810402687877 48753.1
-116.61024977498876 36.75812037864839 48750.2
-116.610249266947 36.758136793302285 48748.7
-116.61024881602393 36.75815313131204 48747.8
-116.61024842156122 36.75816943640431 48745.9
-116.6102480936034 36.758185650683615 48743.6
-116.61024780983684 36.75820188805995 48741.4
-116.61024755376252 36.75821807487439 48741.4
-116.61024730170784 36.75823427280677 48739.4
-116.61024702193556 36.7582503282876 48736.1
-116.61024669538584 36.758266312630525 48734.7
-116.61024631128296 36.758282222961846 48732.5
-116.610245867196 36.75829806728637 48729.9
-116.61024536301804 36.758313800572495 48729.1
-116.61024482454468 36.7583294418089 48726.1
-116.61024426979752 36.758344986845 48723.8
-116.61024371487144 36.75836042805968 48722.1
-116.61024317964154 36.758375754942215 48719.0
-116.61024267242216 36.75839099232974 48715.6
-116.61024219608476 36.75840615549992 48714.0
-116.6102417470787 36.75842125912295 48713.4
-116.61024131535676 36.75843632342306 48709.8
-116.61024088564032 36.75845136213464 48707.5
-116.61024044957844 36.75846637862252 48706.8
-116.61024000197705 36.75848137459736 48703.9
-116.61023953948424 36.75849633516776 48700.1
-116.61023907036753 36.75851126290081 48699.0
-116.61023860552434 36.758526155468566 48698.3
-116.6102381540843 36.75854101131542 48696.8
-116.61023772605496 36.75855584229305 48694.3
-116.61023732204596 36.7585706563532 48691.2
-116.61023694425936 36.75858545792568 48688.7
-116.61023659292132 36.75860024301058 48686.8
-116.61023626914088 36.7586150167998 48684.4
-116.61023596291018 36.75862976995688 48682.1
-116.61023565916187 36.758644559747744 48680.2
-116.61023534359204 36.758659217641565 48677.9
-116.6102349848308 36.758673901127295 48676.4
-116.61023457393404 36.758688558156 48673.7
-116.61023410017432 36.758703244121335 48671.5
-116.61023356852236 36.75871785255425 48669.8
-116.61023298077306 36.75873235285008 48669.0
-116.61023235384688 36.75874688418469 48668.0
-116.61023170245456 36.75876139902348 48663.3
-116.61023103705467 36.75877597078249 48659.4
-116.61023037389133 36.7587905103397 48658.5
-116.61022971623488 36.758805098274166 48656.8
-116.61022906926922 36.75881969670584 48655.9
-116.61022842956385 36.75883443399309 48654.4
-116.61022780471052 36.758849277640905 48652.9
-116.61022719407929 36.75886426172783 48650.6
-116.6102266071818 36.75887924907692 48647.2
-116.6102260463872 36.75889426828616 48644.8
-116.6102255226288 36.758909239103936 48642.5
-116.61022502443473 36.75892424277419 48639.5
-116.6102245445964 36.75893920458429 48638.1
-116.61022406855356 36.75895418329991 48635.7
-116.6102235900451 36.758969053611246 48633.6
-116.61022310329484 36.75898388727696 48630.6
-116.61022260923164 36.75899863014137 48628.5
-116.61022209981506 36.759013409635095 48626.4
-116.61022156362915 36.75902815252358 48623.8
-116.6102209943295 36.75904292119874 48621.8
-116.61022039683452 36.75905758588825 48619.5
-116.61021977507136 36.75907220015928 48617.0
-116.61021913648467 36.7590866761059 48616.5
-116.61021848717644 36.75910113205804 48615.3
-116.6102178355638 36.75911550115832 48612.5
-116.61021718333492 36.759129833224925 48611.8
-116.61021654602888 36.75914399791113 48609.3
-116.61021592584729 36.759158072010045 48606.8
-116.61021532807152 36.75917201049676 48605.1
-116.61021474797664 36.759185937543606 48604.0
-116.61021419284153 36.759199825680334 48600.3
-116.6102136520888 36.759213766 48597.8
-116.61021311829914 36.75922768298904 48596.4
-116.61021257225744 36.75924167707988 48593.3
-116.610211985568 36.75925573300538 48589.8
-116.61021133802734 36.759269980469256 48589.2
-116.61021062737474 36.75928437013596 48587.8
-116.61020987832316 36.75929893591368 48585.8
-116.61020916068033 36.75931354177752 48582.5
-116.61020852119212 36.759328194027766 48580.1
-116.61020798767032 36.75934279750711 48578.3
-116.61020756912268 36.7593573962211 48576.5
-116.6102073156038 36.759371924183085 48574.4
-116.61020722804068 36.759386377751625 48572.9
-116.61020731723508 36.75940061862877 48569.6
-116.61020756581604 36.75941466430105 48567.2
-116.61020795689936 36.759428519772094 48565.8
-116.61020841188775 36.7594423233861 48563.3
-116.61020886844356 36.75945606604435 48562.3
-116.61020927614024 36.7594698101867 48559.0
-116.61020958201236 36.75948359543175 48555.7
-116.61020978497616 36.75949733499656 48553.2
-116.6102098857686 36.759511073875785 48550.6
-116.61020989265806 36.759524764591866 48548.4
-116.61020979967212 36.75953846136468 48546.8
-116.6102096307967 36.75955212475139 48545.0
-116.6102093997104 36.75956579338535 48541.3
-116.61020913391482 36.75957934317227 48538.1
-116.6102088641462 36.75959274875565 48536.3
-116.610208619464 36.759606134424914 48534.7
-116.61020842689062 36.759619444237536 48532.7
-116.61020830312128 36.75963270993516 48530.6
-116.61020826824256 36.759645853632165 48528.9
-116.61020829102443 36.75965892816932 48527.4
-116.61020833691636 36.75967189484443 48525.1
-116.61020837195336 36.75968488261238 48522.8
-116.6102083607538 36.75969783174381 48520.7
-116.61020829726152 36.75971081902293 48518.5
-116.61020818421387 36.75972374456072 48517.1
-116.61020803463175 36.75973665539889 48515.7
-116.6102078689814 36.759749510545376 48513.7
-116.61020771667388 36.759762245341406 48512.8
-116.61020759060814 36.75977494528152 48510.2
-116.61020749284982 36.759787545308896 48507.9
-116.61020741322736 36.75980008865515 48505.5
-116.61020732508236 36.75981248541633 48504.7
-116.61020720784686 36.75982478339822 48503.1
-116.61020704840136 36.75983694902775 48499.2
-116.61020682520308 36.75984903927836 48497.7
-116.61020654322884 36.75986103995645 48496.6
-116.61020620094052 36.75987300403718 48493.7
-116.61020580483948 36.75988485905678 48492.2
-116.6102053493194 36.75989661891417 48491.2
-116.61020485548978 36.75990826699759 48491.7
-116.61020432722222 36.75991989399354 48488.2
-116.61020377133904 36.75993145468579 48486.0
-116.61020318888612 36.75994295959439 48484.6
-116.61020259659188 36.75995433793573 48482.6
-116.61020200094546 36.75996563272113 48480.5
-116.61020141407688 36.75997679582864 48478.3
-116.610200846936 36.759987915733376 48475.4
-116.61020031346412 36.75999896377365 48473.7
-116.61019982370304 36.760009991136336 48471.7
-116.61019938812544 36.76002090263562 48469.4
-116.61019901474806 36.7600317832844 48467.9
-116.6101986895994 36.76004260238462 48466.4
-116.61019839993038 36.760053470610174 48467.0
-116.61019813717157 36.76006436511911 48465.9
-116.61019789133556 36.76007538477592 48464.1
-116.61019764797904 36.76008645878351 48462.8
-116.61019739514796 36.76009765894516 48460.8
-116.61019712559992 36.760108964612535 48458.6
-116.6101968289368 36.76012048629028 48456.5
-116.61019651380654 36.76013215985028 48454.5
-116.61019618425416 36.76014403394343 48453.0
-116.61019584548303 36.76015602395656 48451.4
-116.61019548828284 36.76016821474134 48449.3
-116.61019510805944 36.76018055360237 48446.6
-116.61019469574848 36.76019316746152 48444.4
-116.61019424758156 36.76020605001524 48443.0
-116.61019374822264 36.76021932672481 48441.7
-116.61019320581896 36.76023288007368 48439.5
-116.61019262202456 36.76024677641468 48437.2
-116.61019201035684 36.7602609643801 48435.1
-116.6101913842238 36.760275612005984 48432.4
-116.6101907724086 36.760290605802815 48429.7
-116.61019018914944 36.760306004680906 48427.7
-116.61018964824824 36.76032167378689 48425.8
-116.61018916101628 36.76033774579643 48423.4
-116.61018873044092 36.76035407097753 48421.4
-116.61018836092695 36.760370748072575 48418.6
-116.6101880562537 36.76038766010238 48414.7
-116.61018782096043 36.76040489213439 48412.0
-116.61018763333485 36.76042222364918 48410.2
-116.61018747959784 36.760439703630446 48409.0
-116.61018734976793 36.76045731647512 48407.8
-116.6101872359996 36.76047500736201 48404.9
-116.61018712188005 36.7604928947629 48401.2
-116.61018699524143 36.76051099005643 48398.2
-116.61018684473464 36.760529175246816 48396.3
-116.61018665504984 36.7605475670628 48394.9
-116.61018642336776 36.76056617058875 48393.2
-116.61018614307436 36.76058500984985 48390.3
-116.61018580883724 36.76060410854684 48386.9
-116.61018540784336 36.76062348628376 48383.2
-116.61018494767944 36.760643091559885 48380.2
-116.61018442948792 36.76066289033927 48377.7
-116.61018385072654 36.76068285426064 48374.1
-116.61018318550138 36.76070293480949 48371.2
-116.6101824275116 36.7607230960364 48369.3
-116.61018155911536 36.76074333073517 48368.5
-116.61018056342115 36.76076366513964 48366.7
-116.61017941062026 36.760784075867136 48364.1
-116.61017814349763 36.76080457606066 48360.9
-116.61017680690712 36.760825162113775 48355.9
-116.61017546769344 36.76084580857624 48353.5
-116.61017421460626 36.76086652181115 48351.7
-116.6101730845377 36.760887265314985 48347.7
-116.61017209117274 36.76090801972417 48343.4
-116.61017122648904 36.760928756440464 48341.5
-116.6101704699154 36.760949502000095 48342.1
-116.61016976257424 36.76097023377887 48340.5
-116.61016907527484 36.76099095142676 48337.3
-116.61016839128484 36.76101165813243 48333.8
-116.61016770138438 36.76103244140191 48332.2
-116.61016701970864 36.761053060089495 48331.0
-116.61016634683207 36.76107376377332 48329.4
-116.6101656948332 36.761094461551885 48326.3
-116.61016507380836 36.7611152431734 48324.1
-116.61016448651084 36.76113593924456 48322.2
-116.61016392531305 36.76115664003618 48319.0
-116.6101633777234 36.76117727904424 48317.3
-116.61016281732503 36.76119804893566 48316.6
-116.61016222963931 36.76121888035794 48314.8
-116.610161596541 36.76123987369848 48312.6
-116.6101609097146 36.76126088785006 48310.7
-116.61016015026348 36.761282016487456 48309.9
-116.6101593360674 36.761303172771214 48308.9
-116.61015847110112 36.7613245197356 48306.0
-116.61015757046404 36.76134596228491 48303.1
-116.6101566380148 36.761367576774674 48302.0
-116.61015569164816 36.761389170788405 48300.7
-116.61015473197264 36.761410821339446 48299.3
-116.61015376730336 36.76143243414129 48298.5
-116.61015279664907 36.76145417509234 48297.4
-116.6101518339945 36.76147593505468 48295.8
-116.61015088630816 36.76149778187228 48295.2
-116.610149965696 36.761519519149225 48294.3
-116.6101490693584 36.76154122153529 48292.7
-116.6101481858018 36.761562802526655 48292.9
-116.61014729128364 36.76158444453207 48292.5
-116.61014637323714 36.76160608063248 48291.2
-116.6101454056286 36.761627807812246 48290.5
-116.61014439199424 36.761649479993615 48290.8
-116.6101433270672 36.76167120383624 48290.6
-116.6101422200828 36.761692912320925 48289.4
-116.61014107131383 36.761714789112666 48286.9
-116.61013990854188 36.76173673302292 48283.5
-116.61013874564728 36.76175872150492 48282.1
-116.61013758607275 36.76178081445639 48283.2
-116.6101364437447 36.76180281972853 48286.2
-116.61013531056324 36.76182481311236 48288.0
-116.61013419527389 36.76184670115535 48286.0
-116.61013309935888 36.76186865262278 48283.0
-116.61013204206024 36.7618906867497 48284.6
-116.61013103720792 36.76191264949195 48287.1
-116.6101300839756 36.76193466068828 48286.4
-116.61012918506488 36.76195666247856 48285.5
-116.6101283345622 36.76197889697527 48285.7
-116.61012752007512 36.76200126063073 48286.6
-116.61012673602796 36.76202383910053 48287.0
-116.6101259867608 36.76204643360134 48286.1
-116.61012526484436 36.76206912744524 48286.3
-116.61012456454527 36.762091784228254 48288.2
-116.61012387685592 36.76211456915111 48288.6
-116.6101231996799 36.76213737900737 48288.6
-116.61012251980011 36.76216028934976 48289.2
-116.6101218270352 36.762183086143615 48287.5
-116.61012110630232 36.76220582880328 48288.6
-116.610120357635 36.762228388692016 48289.4
-116.61011958454748 36.76225086867215 48288.0
-116.6101188131885 36.76227316450484 48289.8
-116.6101180568805 36.7622953359968 48291.7
-116.61011732891764 36.76231718536211 48289.8
-116.610116622243 36.762338778095405 48287.9
-116.61011592679192 36.76236007786845 48290.0
-116.61011523500407 36.762381274726586 48291.3
-116.61011455257004 36.76240230167864 48291.4
-116.61011388644152 36.76242324792624 48292.3
-116.61011324972525 36.762443992126286 48292.8
-116.61011265124722 36.762464637832366 48293.2
-116.61011210204624 36.762485111186045 48294.9
-116.61011161877104 36.76250559445168 48298.3
-116.6101111974561 36.762526007946825 48299.8
-116.6101108242412 36.76254642335761 48298.4
-116.61011047423248 36.762566668540046 48296.9
-116.61011010812824 36.7625868031155 48297.2
-116.61010970312525 36.76260684682615 48296.5
-116.61010925395549 36.76262673451975 48295.1
-116.61010874981424 36.76264666700629 48296.7
-116.61010816859832 36.762666592354186 48298.1
-116.61010750255384 36.76268665320824 48299.4
-116.61010675273737 36.76270673175004 48300.0
-116.61010593237138 36.7627268501005 48301.7
-116.61010507315072 36.76274710945509 48303.0
-116.6101042616386 36.76276728061969 48305.0
-116.61010358183904 36.7627872086054 48307.9
-116.61010313383797 36.76280631732258 48308.0
-116.6100465799068 36.76286833595742 48306.2
-116.61003304838972 36.76286706032272 48305.0
-116.61001847536242 36.76286583459563 48304.9
-116.6100030942366 36.762864686117375 48304.7
-116.60998666507892 36.76286362927648 48304.1
-116.60996949913245 36.76286265973738 48303.9
-116.60995148731624 36.76286177418747 48303.5
-116.60993276607628 36.7628609840896 48302.6
-116.60991307734416 36.76286031186391 48302.1
-116.6098927626348 36.762859741103725 48302.2
-116.60987177549796 36.76285925373615 48301.9
-116.60985025928416 36.76285883113447 48302.0
-116.60982796092723 36.76285845869707 48302.9
-116.60980510809902 36.762858124527526 48303.0
